nodes,rho,network,beta,lambda,media,factor,physical_infectivity,hidden_infectivity,aware,infected
40,0.2,hiv,0.8,0.1,0,0.01,1.0,0.1,0.9273809523809524,0.09880952380952382
40,0.2,hiv,0.4,0.7,0,0.01,0.9,0.5,0.6166666666666666,0.1380952380952381
40,0.2,hiv,0.8,0.2,0,0.01,1.0,0.1,0.9273809523809524,0.09880952380952382
40,0.2,hiv,0.8,0.3,0,0.01,1.0,0.1,0.9273809523809524,0.09880952380952382
40,0.2,hiv,0.9,0.4,0,0.01,0.9,0.6,0.6523809523809524,0.27142857142857146
40,0.2,hiv,0.8,0.4,0,0.01,1.0,0.1,0.9273809523809524,0.09880952380952382
40,0.2,hiv,0.7,1.0,0,0.01,0.8,0.6,0.5952380952380952,0.24761904761904763
40,0.2,hiv,0.9,0.4,0,0.01,0.7,0.8,0.49285714285714277,0.3130952380952381
40,0.2,hiv,0.8,0.5,0,0.01,1.0,0.1,0.9273809523809524,0.09880952380952382
40,0.2,hiv,0.8,0.6,0,0.01,1.0,0.1,0.9273809523809524,0.09880952380952382
40,0.2,hiv,0.8,0.7,0,0.01,1.0,0.1,0.9273809523809524,0.09880952380952382
40,0.2,hiv,0.4,0.8,0,0.01,0.9,0.5,0.6166666666666666,0.1380952380952381
40,0.2,hiv,0.8,0.8,0,0.01,1.0,0.1,0.9273809523809524,0.09880952380952382
40,0.2,hiv,0.9,0.5,0,0.01,0.9,0.6,0.6523809523809524,0.27142857142857146
40,0.2,hiv,0.8,0.9,0,0.01,1.0,0.1,0.9273809523809524,0.09880952380952382
40,0.2,hiv,0.8,0.0,0,0.01,0.8,0.6,0.6476190476190476,0.30119047619047623
40,0.2,hiv,0.8,1.0,0,0.01,1.0,0.1,0.9273809523809524,0.09880952380952382
40,0.2,hiv,0.5,0.7,0,0.01,0.8,0.7,0.47857142857142854,0.1880952380952381
40,0.2,hiv,0.5,0.5,0,0.01,0.8,0.9,0.21071428571428566,0.11428571428571425
40,0.2,hiv,0.9,0.0,0,0.01,1.0,0.1,0.95,0.11904761904761904
40,0.2,hiv,0.9,0.1,0,0.01,1.0,0.1,0.95,0.11904761904761904
40,0.2,hiv,0.9,0.2,0,0.01,1.0,0.1,0.95,0.11904761904761904
40,0.2,hiv,0.9,0.3,0,0.01,1.0,0.1,0.95,0.11904761904761904
40,0.2,hiv,0.9,0.6,0,0.01,0.9,0.6,0.6523809523809524,0.27142857142857146
40,0.2,hiv,0.4,0.9,0,0.01,0.9,0.5,0.6166666666666666,0.1380952380952381
40,0.2,hiv,0.9,0.5,0,0.01,0.7,0.8,0.49285714285714277,0.3130952380952381
40,0.2,hiv,0.6,0.0,0,0.01,0.9,0.8,0.39047619047619053,0.19047619047619047
40,0.2,hiv,0.9,0.4,0,0.01,1.0,0.1,0.95,0.11904761904761904
40,0.2,hiv,0.8,0.1,0,0.01,0.8,0.6,0.6142857142857143,0.25595238095238093
40,0.2,hiv,0.9,0.0,0,0.01,0.9,1.0,0.1880952380952381,0.1880952380952381
40,0.2,hiv,0.9,0.5,0,0.01,1.0,0.1,0.95,0.11904761904761904
40,0.2,hiv,0.9,0.6,0,0.01,1.0,0.1,0.95,0.11904761904761904
40,0.2,hiv,0.9,0.7,0,0.01,1.0,0.1,0.95,0.11904761904761904
40,0.2,hiv,0.9,0.8,0,0.01,1.0,0.1,0.95,0.11904761904761904
40,0.2,hiv,0.9,0.7,0,0.01,0.9,0.6,0.6523809523809524,0.27142857142857146
40,0.2,hiv,0.9,0.9,0,0.01,1.0,0.1,0.95,0.11904761904761904
40,0.2,hiv,0.4,1.0,0,0.01,0.9,0.5,0.6166666666666666,0.1380952380952381
40,0.2,hiv,0.9,1.0,0,0.01,1.0,0.1,0.95,0.11904761904761904
40,0.2,hiv,0.8,0.2,0,0.01,0.8,0.6,0.6238095238095238,0.25952380952380955
40,0.2,hiv,1.0,0.0,0,0.01,1.0,0.1,0.9547619047619048,0.1107142857142857
40,0.2,hiv,1.0,0.1,0,0.01,1.0,0.1,0.9547619047619048,0.1107142857142857
40,0.2,hiv,1.0,0.2,0,0.01,1.0,0.1,0.9547619047619048,0.1107142857142857
40,0.2,hiv,0.5,0.8,0,0.01,0.8,0.7,0.47857142857142854,0.1880952380952381
40,0.2,hiv,1.0,0.3,0,0.01,1.0,0.1,0.9547619047619048,0.1107142857142857
40,0.2,hiv,0.9,0.8,0,0.01,0.9,0.6,0.6523809523809524,0.27142857142857146
40,0.2,hiv,0.5,0.0,0,0.01,0.9,0.5,0.6702380952380952,0.19285714285714284
40,0.2,hiv,0.9,0.2,0,0.01,0.7,1.0,0.17380952380952383,0.17380952380952383
40,0.2,hiv,0.9,0.6,0,0.01,0.7,0.8,0.49285714285714277,0.3130952380952381
40,0.2,hiv,1.0,0.4,0,0.01,1.0,0.1,0.9547619047619048,0.1107142857142857
40,0.2,hiv,0.8,0.3,0,0.01,0.8,0.6,0.6166666666666666,0.2571428571428572
40,0.2,hiv,1.0,0.5,0,0.01,1.0,0.1,0.9547619047619048,0.1107142857142857
40,0.2,hiv,0.5,1.0,0,0.01,0.6,0.9,0.2654761904761904,0.19047619047619047
40,0.2,hiv,1.0,0.6,0,0.01,1.0,0.1,0.9547619047619048,0.1107142857142857
40,0.2,hiv,1.0,0.7,0,0.01,1.0,0.1,0.9547619047619048,0.1107142857142857
40,0.2,hiv,1.0,0.8,0,0.01,1.0,0.1,0.9547619047619048,0.1107142857142857
40,0.2,hiv,0.5,0.1,0,0.01,0.9,0.5,0.6642857142857144,0.19761904761904758
40,0.2,hiv,1.0,0.9,0,0.01,1.0,0.1,0.9547619047619048,0.1107142857142857
40,0.2,hiv,0.9,0.9,0,0.01,0.9,0.6,0.6523809523809524,0.27142857142857146
40,0.2,hiv,1.0,1.0,0,0.01,1.0,0.1,0.9547619047619048,0.1107142857142857
40,0.2,hiv,0.8,0.4,0,0.01,0.8,0.6,0.6166666666666666,0.2571428571428572
40,0.2,hiv,0.0,0.0,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.0,0.1,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.0,0.2,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.5,0.2,0,0.01,0.9,0.5,0.6642857142857144,0.19761904761904758
40,0.2,hiv,0.0,0.3,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.9,0.3,0,0.01,0.7,1.0,0.030952380952380953,0.030952380952380953
40,0.2,hiv,0.9,0.7,0,0.01,0.7,0.8,0.49285714285714277,0.3130952380952381
40,0.2,hiv,0.9,1.0,0,0.01,0.9,0.6,0.6523809523809524,0.27142857142857146
40,0.2,hiv,0.0,0.4,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.0,0.5,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.8,0.5,0,0.01,0.8,0.6,0.6166666666666666,0.2571428571428572
40,0.2,hiv,0.6,0.1,0,0.01,0.9,0.8,0.3761904761904762,0.17857142857142858
40,0.2,hiv,0.5,0.9,0,0.01,0.8,0.7,0.47857142857142854,0.1880952380952381
40,0.2,hiv,0.0,0.6,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.5,0.3,0,0.01,0.9,0.5,0.6642857142857144,0.19761904761904758
40,0.2,hiv,0.0,0.7,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.0,0.8,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,1.0,0.0,0,0.01,0.9,0.6,0.648809523809524,0.28571428571428564
40,0.2,hiv,0.6,0.0,0,0.01,0.6,0.9,0.43452380952380953,0.3559523809523809
40,0.2,hiv,0.0,0.9,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.0,1.0,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.8,0.6,0,0.01,0.8,0.6,0.6166666666666666,0.2571428571428572
40,0.2,hiv,0.1,0.0,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.5,0.4,0,0.01,0.9,0.5,0.6642857142857144,0.19761904761904758
40,0.2,hiv,0.1,0.1,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.1,0.2,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,1.0,0.1,0,0.01,0.9,0.6,0.6464285714285715,0.27619047619047615
40,0.2,hiv,0.9,0.8,0,0.01,0.7,0.8,0.49285714285714277,0.3130952380952381
40,0.2,hiv,0.9,0.4,0,0.01,0.7,1.0,0.030952380952380953,0.030952380952380953
40,0.2,hiv,0.1,0.3,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.1,0.4,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.8,0.7,0,0.01,0.8,0.6,0.6166666666666666,0.2571428571428572
40,0.2,hiv,0.5,0.5,0,0.01,0.9,0.5,0.6642857142857144,0.19761904761904758
40,0.2,hiv,0.1,0.5,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.6,1.0,0,0.01,0.5,1.0,0.1226190476190476,0.1226190476190476
40,0.2,hiv,0.1,0.6,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,1.0,0.2,0,0.01,0.9,0.6,0.65,0.2714285714285714
40,0.2,hiv,0.1,0.7,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.5,1.0,0,0.01,0.8,0.7,0.47857142857142854,0.1880952380952381
40,0.2,hiv,0.1,0.8,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.5,0.6,0,0.01,0.8,0.9,0.21071428571428566,0.11428571428571425
40,0.2,hiv,0.1,0.9,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.5,0.6,0,0.01,0.9,0.5,0.6642857142857144,0.19761904761904758
40,0.2,hiv,0.8,0.8,0,0.01,0.8,0.6,0.6166666666666666,0.2571428571428572
40,0.2,hiv,0.1,1.0,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.2,0.0,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,1.0,0.3,0,0.01,0.9,0.6,0.6559523809523808,0.2797619047619047
40,0.2,hiv,0.2,0.1,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.9,0.9,0,0.01,0.7,0.8,0.49285714285714277,0.3130952380952381
40,0.2,hiv,0.2,0.2,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.7,0.0,0,0.01,0.5,1.0,0.47142857142857153,0.47142857142857153
40,0.2,hiv,0.5,0.7,0,0.01,0.9,0.5,0.6642857142857144,0.19761904761904758
40,0.2,hiv,0.2,0.3,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.8,0.9,0,0.01,0.8,0.6,0.6166666666666666,0.2571428571428572
40,0.2,hiv,0.9,0.5,0,0.01,0.7,1.0,0.027380952380952384,0.027380952380952384
40,0.2,hiv,0.2,0.4,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,1.0,0.4,0,0.01,0.9,0.6,0.6559523809523808,0.2797619047619047
40,0.2,hiv,0.2,0.5,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.2,0.6,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.6,0.2,0,0.01,0.9,0.8,0.3547619047619047,0.16190476190476188
40,0.2,hiv,0.6,0.0,0,0.01,0.8,0.7,0.4904761904761905,0.2083333333333333
40,0.2,hiv,0.5,0.8,0,0.01,0.9,0.5,0.6642857142857144,0.19761904761904758
40,0.2,hiv,0.2,0.7,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.6,0.1,0,0.01,0.6,0.9,0.33928571428571425,0.24642857142857147
40,0.2,hiv,0.2,0.8,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.8,1.0,0,0.01,0.8,0.6,0.6166666666666666,0.2571428571428572
40,0.2,hiv,0.2,0.9,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,1.0,0.5,0,0.01,0.9,0.6,0.6559523809523808,0.2797619047619047
40,0.2,hiv,0.2,1.0,0,0.01,1.0,0.2,0.047619047619047616,0.009523809523809525
40,0.2,hiv,0.5,0.9,0,0.01,0.9,0.5,0.6642857142857144,0.19761904761904758
40,0.2,hiv,0.9,1.0,0,0.01,0.7,0.8,0.49285714285714277,0.3130952380952381
40,0.2,hiv,0.9,0.0,0,0.01,0.8,0.6,0.6726190476190476,0.3119047619047619
40,0.2,hiv,0.3,0.0,0,0.01,1.0,0.2,0.8369047619047618,0.08095238095238096
40,0.2,hiv,0.3,0.1,0,0.01,1.0,0.2,0.8369047619047618,0.08095238095238096
40,0.2,hiv,1.0,0.6,0,0.01,0.9,0.6,0.6559523809523808,0.2797619047619047
40,0.2,hiv,0.3,0.2,0,0.01,1.0,0.2,0.8369047619047618,0.08095238095238096
40,0.2,hiv,0.6,0.1,0,0.01,0.8,0.7,0.3738095238095238,0.15595238095238095
40,0.2,hiv,0.5,1.0,0,0.01,0.9,0.5,0.6642857142857144,0.19761904761904758
40,0.2,hiv,0.9,0.6,0,0.01,0.7,1.0,0.027380952380952384,0.027380952380952384
40,0.2,hiv,0.9,0.1,0,0.01,0.8,0.6,0.6309523809523808,0.29523809523809524
40,0.2,hiv,0.3,0.3,0,0.01,1.0,0.2,0.8369047619047618,0.08095238095238096
40,0.2,hiv,1.0,0.0,0,0.01,0.7,0.8,0.5523809523809524,0.39880952380952384
40,0.2,hiv,1.0,0.7,0,0.01,0.9,0.6,0.6559523809523808,0.2797619047619047
40,0.2,hiv,0.3,0.4,0,0.01,1.0,0.2,0.8369047619047618,0.08095238095238096
40,0.2,hiv,0.6,0.0,0,0.01,0.9,0.5,0.6749999999999999,0.20833333333333334
40,0.2,hiv,0.9,0.1,0,0.01,0.9,1.0,0.12023809523809526,0.12023809523809526
40,0.2,hiv,0.3,0.5,0,0.01,1.0,0.2,0.8369047619047618,0.08095238095238096
40,0.2,hiv,0.9,0.2,0,0.01,0.8,0.6,0.6583333333333333,0.275
40,0.2,hiv,0.7,0.1,0,0.01,0.5,1.0,0.34404761904761905,0.34404761904761905
40,0.2,hiv,0.3,0.6,0,0.01,1.0,0.2,0.8369047619047618,0.08095238095238096
40,0.2,hiv,0.6,0.1,0,0.01,0.9,0.5,0.6749999999999999,0.20833333333333334
40,0.2,hiv,1.0,0.8,0,0.01,0.9,0.6,0.6559523809523808,0.2797619047619047
40,0.2,hiv,0.3,0.7,0,0.01,1.0,0.2,0.8369047619047618,0.08095238095238096
40,0.2,hiv,0.9,0.3,0,0.01,0.8,0.6,0.6583333333333333,0.275
40,0.2,hiv,0.6,0.2,0,0.01,0.8,0.7,0.530952380952381,0.22976190476190472
40,0.2,hiv,0.3,0.8,0,0.01,1.0,0.2,0.8369047619047618,0.08095238095238096
40,0.2,hiv,0.9,0.2,0,0.01,0.9,1.0,0.010714285714285714,0.010714285714285714
40,0.2,hiv,1.0,0.1,0,0.01,0.7,0.8,0.5119047619047619,0.3488095238095238
40,0.2,hiv,0.6,0.2,0,0.01,0.9,0.5,0.6749999999999999,0.20833333333333334
40,0.2,hiv,0.3,0.9,0,0.01,1.0,0.2,0.8369047619047618,0.08095238095238096
40,0.2,hiv,1.0,0.9,0,0.01,0.9,0.6,0.6559523809523808,0.2797619047619047
40,0.2,hiv,0.9,0.7,0,0.01,0.7,1.0,0.027380952380952384,0.027380952380952384
40,0.2,hiv,0.9,0.4,0,0.01,0.8,0.6,0.6583333333333333,0.275
40,0.2,hiv,0.3,1.0,0,0.01,1.0,0.2,0.8369047619047618,0.08095238095238096
40,0.2,hiv,0.6,0.3,0,0.01,0.9,0.8,0.3452380952380952,0.16547619047619047
40,0.2,hiv,0.6,0.3,0,0.01,0.9,0.5,0.6749999999999999,0.20833333333333334
40,0.2,hiv,0.4,0.0,0,0.01,1.0,0.2,0.7178571428571429,0.08452380952380953
40,0.2,hiv,0.9,0.3,0,0.01,0.9,1.0,0.010714285714285714,0.010714285714285714
40,0.2,hiv,1.0,1.0,0,0.01,0.9,0.6,0.6559523809523808,0.2797619047619047
40,0.2,hiv,0.4,0.1,0,0.01,1.0,0.2,0.7178571428571429,0.08452380952380953
40,0.2,hiv,0.9,0.5,0,0.01,0.8,0.6,0.6583333333333333,0.275
40,0.2,hiv,0.6,0.2,0,0.01,0.6,0.9,0.29999999999999993,0.22380952380952382
40,0.2,hiv,0.6,0.4,0,0.01,0.9,0.5,0.6749999999999999,0.20833333333333334
40,0.2,hiv,0.4,0.2,0,0.01,1.0,0.2,0.7178571428571429,0.08452380952380953
40,0.2,hiv,0.0,0.0,0,0.01,0.9,0.7,0.05238095238095238,0.010714285714285714
40,0.2,hiv,0.5,0.7,0,0.01,0.8,0.9,0.21071428571428566,0.11428571428571425
40,0.2,hiv,0.4,0.3,0,0.01,1.0,0.2,0.7178571428571429,0.08452380952380953
40,0.2,hiv,1.0,0.2,0,0.01,0.7,0.8,0.4892857142857142,0.319047619047619
40,0.2,hiv,0.9,0.6,0,0.01,0.8,0.6,0.6583333333333333,0.275
40,0.2,hiv,0.6,0.3,0,0.01,0.8,0.7,0.419047619047619,0.18214285714285716
40,0.2,hiv,0.4,0.4,0,0.01,1.0,0.2,0.7178571428571429,0.08452380952380953
40,0.2,hiv,0.0,0.1,0,0.01,0.9,0.7,0.05238095238095238,0.010714285714285714
40,0.2,hiv,0.6,0.5,0,0.01,0.9,0.5,0.6749999999999999,0.20833333333333334
40,0.2,hiv,0.9,0.4,0,0.01,0.9,1.0,0.010714285714285714,0.010714285714285714
40,0.2,hiv,0.9,0.8,0,0.01,0.7,1.0,0.027380952380952384,0.027380952380952384
40,0.2,hiv,0.4,0.5,0,0.01,1.0,0.2,0.7178571428571429,0.08452380952380953
40,0.2,hiv,0.0,0.2,0,0.01,0.9,0.7,0.05238095238095238,0.010714285714285714
40,0.2,hiv,0.4,0.6,0,0.01,1.0,0.2,0.7178571428571429,0.08452380952380953
40,0.2,hiv,0.9,0.5,0,0.01,0.9,1.0,0.009523809523809525,0.009523809523809525
40,0.2,hiv,0.9,0.7,0,0.01,0.8,0.6,0.6583333333333333,0.275
40,0.2,hiv,0.6,0.6,0,0.01,0.9,0.5,0.6749999999999999,0.20833333333333334
40,0.2,hiv,0.4,0.7,0,0.01,1.0,0.2,0.7178571428571429,0.08452380952380953
40,0.2,hiv,0.0,0.3,0,0.01,0.9,0.7,0.05238095238095238,0.010714285714285714
40,0.2,hiv,0.9,0.6,0,0.01,0.9,1.0,0.009523809523809525,0.009523809523809525
40,0.2,hiv,0.4,0.8,0,0.01,1.0,0.2,0.7178571428571429,0.08452380952380953
40,0.2,hiv,0.9,0.8,0,0.01,0.8,0.6,0.6583333333333333,0.275
40,0.2,hiv,0.6,0.7,0,0.01,0.9,0.5,0.6749999999999999,0.20833333333333334
40,0.2,hiv,0.4,0.9,0,0.01,1.0,0.2,0.7178571428571429,0.08452380952380953
40,0.2,hiv,0.0,0.4,0,0.01,0.9,0.7,0.05238095238095238,0.010714285714285714
40,0.2,hiv,0.9,0.7,0,0.01,0.9,1.0,0.009523809523809525,0.009523809523809525
40,0.2,hiv,0.6,0.3,0,0.01,0.6,0.9,0.11666666666666667,0.08571428571428572
40,0.2,hiv,0.4,1.0,0,0.01,1.0,0.2,0.7178571428571429,0.08452380952380953
40,0.2,hiv,0.6,0.4,0,0.01,0.8,0.7,0.4976190476190475,0.2333333333333334
40,0.2,hiv,0.9,0.8,0,0.01,0.9,1.0,0.009523809523809525,0.009523809523809525
40,0.2,hiv,0.0,0.5,0,0.01,0.9,0.7,0.05238095238095238,0.010714285714285714
40,0.2,hiv,1.0,0.3,0,0.01,0.7,0.8,0.4880952380952381,0.30833333333333335
40,0.2,hiv,0.5,0.0,0,0.01,1.0,0.2,0.8559523809523808,0.11904761904761904
40,0.2,hiv,0.9,0.9,0,0.01,0.8,0.6,0.6583333333333333,0.275
40,0.2,hiv,0.6,0.8,0,0.01,0.9,0.5,0.6749999999999999,0.20833333333333334
40,0.2,hiv,0.5,0.1,0,0.01,1.0,0.2,0.8559523809523808,0.11904761904761904
40,0.2,hiv,0.9,0.9,0,0.01,0.7,1.0,0.027380952380952384,0.027380952380952384
40,0.2,hiv,0.9,0.9,0,0.01,0.9,1.0,0.009523809523809525,0.009523809523809525
40,0.2,hiv,0.0,0.6,0,0.01,0.9,0.7,0.05238095238095238,0.010714285714285714
40,0.2,hiv,0.5,0.2,0,0.01,1.0,0.2,0.8559523809523808,0.11904761904761904
40,0.2,hiv,0.6,0.9,0,0.01,0.9,0.5,0.6749999999999999,0.20833333333333334
40,0.2,hiv,0.5,0.3,0,0.01,1.0,0.2,0.8559523809523808,0.11904761904761904
40,0.2,hiv,0.9,1.0,0,0.01,0.9,1.0,0.009523809523809525,0.009523809523809525
40,0.2,hiv,0.9,1.0,0,0.01,0.8,0.6,0.6583333333333333,0.275
40,0.2,hiv,0.0,0.7,0,0.01,0.9,0.7,0.05238095238095238,0.010714285714285714
40,0.2,hiv,0.6,0.4,0,0.01,0.9,0.8,0.3452380952380952,0.16547619047619047
40,0.2,hiv,0.5,0.4,0,0.01,1.0,0.2,0.8559523809523808,0.11904761904761904
40,0.2,hiv,0.5,0.5,0,0.01,1.0,0.2,0.8559523809523808,0.11904761904761904
40,0.2,hiv,1.0,0.0,0,0.01,0.8,0.6,0.6976190476190476,0.3297619047619048
40,0.2,hiv,0.0,0.8,0,0.01,0.9,0.7,0.05238095238095238,0.010714285714285714
40,0.2,hiv,0.6,1.0,0,0.01,0.9,0.5,0.6749999999999999,0.20833333333333334
40,0.2,hiv,0.7,0.2,0,0.01,0.5,1.0,0.2214285714285714,0.2214285714285714
40,0.2,hiv,0.5,0.6,0,0.01,1.0,0.2,0.8559523809523808,0.11904761904761904
40,0.2,hiv,0.6,0.5,0,0.01,0.8,0.7,0.4976190476190475,0.2333333333333334
40,0.2,hiv,0.0,0.9,0,0.01,0.9,0.7,0.05238095238095238,0.010714285714285714
40,0.2,hiv,0.5,0.7,0,0.01,1.0,0.2,0.8559523809523808,0.11904761904761904
40,0.2,hiv,1.0,0.1,0,0.01,0.8,0.6,0.6535714285714286,0.3178571428571428
40,0.2,hiv,1.0,0.4,0,0.01,0.7,0.8,0.4880952380952381,0.30833333333333335
40,0.2,hiv,0.5,0.8,0,0.01,1.0,0.2,0.8559523809523808,0.11904761904761904
40,0.2,hiv,0.7,0.0,0,0.01,0.9,0.5,0.645238095238095,0.2285714285714285
40,0.2,hiv,0.0,1.0,0,0.01,0.9,0.7,0.05238095238095238,0.010714285714285714
40,0.2,hiv,0.5,0.9,0,0.01,1.0,0.2,0.8559523809523808,0.11904761904761904
40,0.2,hiv,0.9,1.0,0,0.01,0.7,1.0,0.027380952380952384,0.027380952380952384
40,0.2,hiv,0.5,1.0,0,0.01,1.0,0.2,0.8559523809523808,0.11904761904761904
40,0.2,hiv,1.0,0.2,0,0.01,0.8,0.6,0.6583333333333334,0.31190476190476196
40,0.2,hiv,0.7,0.1,0,0.01,0.9,0.5,0.6690476190476191,0.22023809523809523
40,0.2,hiv,0.6,0.0,0,0.01,1.0,0.2,0.8833333333333334,0.12857142857142856
40,0.2,hiv,0.1,0.0,0,0.01,0.9,0.7,0.042857142857142864,0.010714285714285714
40,0.2,hiv,0.6,0.1,0,0.01,1.0,0.2,0.8833333333333334,0.12857142857142856
40,0.2,hiv,0.6,0.2,0,0.01,1.0,0.2,0.8833333333333334,0.12857142857142856
40,0.2,hiv,0.1,0.1,0,0.01,0.9,0.7,0.042857142857142864,0.010714285714285714
40,0.2,hiv,0.6,0.3,0,0.01,1.0,0.2,0.8833333333333334,0.12857142857142856
40,0.2,hiv,0.7,0.2,0,0.01,0.9,0.5,0.6690476190476191,0.22023809523809523
40,0.2,hiv,1.0,0.3,0,0.01,0.8,0.6,0.6607142857142858,0.29761904761904756
40,0.2,hiv,0.6,0.6,0,0.01,0.8,0.7,0.4976190476190475,0.2333333333333334
40,0.2,hiv,0.6,0.4,0,0.01,1.0,0.2,0.8833333333333334,0.12857142857142856
40,0.2,hiv,0.6,0.4,0,0.01,0.6,0.9,0.3190476190476191,0.22142857142857145
40,0.2,hiv,1.0,0.5,0,0.01,0.7,0.8,0.49404761904761896,0.3166666666666667
40,0.2,hiv,0.6,0.5,0,0.01,1.0,0.2,0.8833333333333334,0.12857142857142856
40,0.2,hiv,0.1,0.2,0,0.01,0.9,0.7,0.042857142857142864,0.010714285714285714
40,0.2,hiv,0.6,0.6,0,0.01,1.0,0.2,0.8833333333333334,0.12857142857142856
40,0.2,hiv,0.7,0.3,0,0.01,0.9,0.5,0.6690476190476191,0.22023809523809523
40,0.2,hiv,1.0,0.0,0,0.01,0.7,1.0,0.41904761904761906,0.41904761904761906
40,0.2,hiv,1.0,0.4,0,0.01,0.8,0.6,0.6607142857142858,0.29761904761904756
40,0.2,hiv,0.5,0.8,0,0.01,0.8,0.9,0.21071428571428566,0.11428571428571425
40,0.2,hiv,0.6,0.7,0,0.01,1.0,0.2,0.8833333333333334,0.12857142857142856
40,0.2,hiv,0.1,0.3,0,0.01,0.9,0.7,0.042857142857142864,0.010714285714285714
40,0.2,hiv,0.6,0.8,0,0.01,1.0,0.2,0.8833333333333334,0.12857142857142856
40,0.2,hiv,0.6,0.9,0,0.01,1.0,0.2,0.8833333333333334,0.12857142857142856
40,0.2,hiv,0.7,0.4,0,0.01,0.9,0.5,0.6690476190476191,0.22023809523809523
40,0.2,hiv,0.6,1.0,0,0.01,1.0,0.2,0.8833333333333334,0.12857142857142856
40,0.2,hiv,0.1,0.4,0,0.01,0.9,0.7,0.042857142857142864,0.010714285714285714
40,0.2,hiv,1.0,0.5,0,0.01,0.8,0.6,0.6607142857142858,0.29761904761904756
40,0.2,hiv,0.6,0.5,0,0.01,0.9,0.8,0.3452380952380952,0.16547619047619047
40,0.2,hiv,0.7,0.0,0,0.01,1.0,0.2,0.8821428571428571,0.1380952380952381
40,0.2,hiv,0.7,0.1,0,0.01,1.0,0.2,0.8821428571428571,0.1380952380952381
40,0.2,hiv,0.6,0.7,0,0.01,0.8,0.7,0.4976190476190475,0.2333333333333334
40,0.2,hiv,0.7,0.5,0,0.01,0.9,0.5,0.6690476190476191,0.22023809523809523
40,0.2,hiv,0.1,0.5,0,0.01,0.9,0.7,0.042857142857142864,0.010714285714285714
40,0.2,hiv,0.7,0.2,0,0.01,1.0,0.2,0.8821428571428571,0.1380952380952381
40,0.2,hiv,1.0,0.6,0,0.01,0.7,0.8,0.49404761904761896,0.3166666666666667
40,0.2,hiv,1.0,0.6,0,0.01,0.8,0.6,0.6607142857142858,0.29761904761904756
40,0.2,hiv,0.7,0.3,0,0.01,1.0,0.2,0.8821428571428571,0.1380952380952381
40,0.2,hiv,0.1,0.6,0,0.01,0.9,0.7,0.042857142857142864,0.010714285714285714
40,0.2,hiv,0.7,0.4,0,0.01,1.0,0.2,0.8821428571428571,0.1380952380952381
40,0.2,hiv,0.7,0.3,0,0.01,0.5,1.0,0.2619047619047619,0.2619047619047619
40,0.2,hiv,0.7,0.6,0,0.01,0.9,0.5,0.6690476190476191,0.22023809523809523
